# code name : Parallel Tempering for 2D Ferromagnetic Ising Model
# author : Andrew Noble
# version : v0.1
# inspired by : Prof. Helmut Katzgraber

# system size : 20
# number of spins : 400
# space dimension : 2
# lattice coordination number : 4
# process ID : 12523
# hostname : Andrews-MacBook-Pro-4.local
# job start : Sun Mar  1 23:14:55 2020

# temperature set
# | 0.10
# | 0.13
# | 0.16
# | 0.20
# | 0.25
# | 0.32
# | 0.40
# | 0.50
# | 0.63
# | 0.79
# | 1.00
# | 1.26
# | 1.58
# | 2.00
# | 2.51
# | 3.16
# | 3.98
# | 5.01
# | 6.31
# | 7.94
# | 10.00

# T MCS <energy> <m>
3.9800 876000 -0.6600 0.0950
5.0100 876000 -0.3900 0.0050
6.3100 876000 -0.3000 0.0600
7.9400 876000 -0.3000 0.0300
10.0000 876000 -0.2300 0.0900

0.1000 877000 -2.0000 1.0000
0.1300 877000 -2.0000 1.0000
0.1600 877000 -2.0000 1.0000
0.2000 877000 -2.0000 1.0000
0.2500 877000 -2.0000 1.0000
0.3200 877000 -2.0000 1.0000
0.4000 877000 -2.0000 1.0000
0.5000 877000 -2.0000 1.0000
0.6300 877000 -2.0000 1.0000
0.7900 877000 -2.0000 1.0000
1.0000 877000 -2.0000 1.0000
1.2600 877000 -1.9800 0.9950
1.5800 877000 -1.9400 0.9850
2.0000 877000 -1.7300 0.8750
2.5100 877000 -1.1700 0.4100
3.1600 877000 -0.7800 0.1300
3.9800 877000 -0.4500 0.0700
5.0100 877000 -0.5200 0.3000
6.3100 877000 -0.3700 0.1350
7.9400 877000 -0.2100 0.0950
10.0000 877000 -0.0400 0.0550

0.1000 878000 -2.0000 1.0000
0.1300 878000 -2.0000 1.0000
0.1600 878000 -2.0000 1.0000
0.2000 878000 -2.0000 1.0000
0.2500 878000 -2.0000 1.0000
0.3200 878000 -2.0000 1.0000
0.4000 878000 -2.0000 1.0000
0.5000 878000 -2.0000 1.0000
0.6300 878000 -2.0000 1.0000
0.7900 878000 -2.0000 1.0000
1.0000 878000 -2.0000 1.0000
1.2600 878000 -2.0000 1.0000
1.5800 878000 -1.9000 0.9700
2.0000 878000 -1.8100 0.9400
2.5100 878000 -1.0600 0.0100
3.1600 878000 -0.7300 0.0700
3.9800 878000 -0.4800 0.0750
5.0100 878000 -0.4200 0.1900
6.3100 878000 -0.3200 0.1850
7.9400 878000 -0.2300 0.0300
10.0000 878000 -0.3600 0.0900

0.1000 879000 -2.0000 1.0000
0.1300 879000 -2.0000 1.0000
0.1600 879000 -2.0000 1.0000
0.2000 879000 -2.0000 1.0000
0.2500 879000 -2.0000 1.0000
0.3200 879000 -2.0000 1.0000
0.4000 879000 -2.0000 1.0000
0.5000 879000 -2.0000 1.0000
0.6300 879000 -2.0000 1.0000
0.7900 879000 -2.0000 1.0000
1.0000 879000 -2.0000 1.0000
1.2600 879000 -2.0000 1.0000
1.5800 879000 -1.9200 0.9750
2.0000 879000 -1.7100 0.8750
2.5100 879000 -1.0700 0.4400
3.1600 879000 -0.7900 0.2550
3.9800 879000 -0.6000 0.0700
5.0100 879000 -0.3400 0.0850
6.3100 879000 -0.4100 0.0550
7.9400 879000 -0.2700 0.1350
10.0000 879000 -0.2000 0.0850

0.1000 880000 -2.0000 1.0000
0.1300 880000 -2.0000 1.0000
0.1600 880000 -2.0000 1.0000
0.2000 880000 -2.0000 1.0000
0.2500 880000 -2.0000 1.0000
0.3200 880000 -2.0000 1.0000
0.4000 880000 -2.0000 1.0000
0.5000 880000 -2.0000 1.0000
0.6300 880000 -2.0000 1.0000
0.7900 880000 -2.0000 1.0000
1.0000 880000 -1.9800 0.9950
1.2600 880000 -2.0000 1.0000
1.5800 880000 -1.9400 0.9850
2.0000 880000 -1.8600 0.9400
2.5100 880000 -0.9700 0.2600
3.1600 880000 -0.6100 0.1700
3.9800 880000 -0.6700 0.0200
5.0100 880000 -0.5100 0.0350
6.3100 880000 -0.3200 0.0750
7.9400 880000 -0.1900 0.0900
10.0000 880000 -0.2800 0.0300

0.1000 881000 -2.0000 1.0000
0.1300 881000 -2.0000 1.0000
0.1600 881000 -2.0000 1.0000
0.2000 881000 -2.0000 1.0000
0.2500 881000 -2.0000 1.0000
0.3200 881000 -2.0000 1.0000
0.4000 881000 -2.0000 1.0000
0.5000 881000 -2.0000 1.0000
0.6300 881000 -2.0000 1.0000
0.7900 881000 -2.0000 1.0000
1.0000 881000 -2.0000 1.0000
1.2600 881000 -2.0000 1.0000
1.5800 881000 -1.9600 0.9900
2.0000 881000 -1.6000 0.8650
2.5100 881000 -0.9500 0.0100
3.1600 881000 -0.9100 0.3350
3.9800 881000 -0.5500 0.0750
5.0100 881000 -0.3900 0.0650
6.3100 881000 -0.2400 0.0550
7.9400 881000 -0.2700 0.0100
10.0000 881000 -0.1200 0.0850

0.1000 882000 -2.0000 1.0000
0.1300 882000 -2.0000 1.0000
0.1600 882000 -2.0000 1.0000
0.2000 882000 -2.0000 1.0000
0.2500 882000 -2.0000 1.0000
0.3200 882000 -2.0000 1.0000
0.4000 882000 -2.0000 1.0000
0.5000 882000 -2.0000 1.0000
0.6300 882000 -2.0000 1.0000
0.7900 882000 -2.0000 1.0000
1.0000 882000 -1.9800 0.9950
1.2600 882000 -1.9800 0.9950
1.5800 882000 -1.9600 0.9900
2.0000 882000 -1.7900 0.9450
2.5100 882000 -1.1000 0.2550
3.1600 882000 -0.8900 0.1600
3.9800 882000 -0.5600 0.0800
5.0100 882000 -0.4300 0.0450
6.3100 882000 -0.2700 0.0500
7.9400 882000 -0.1400 0.0000
10.0000 882000 -0.2400 0.1200

0.1000 883000 -2.0000 1.0000
0.1300 883000 -2.0000 1.0000
0.1600 883000 -2.0000 1.0000
0.2000 883000 -2.0000 1.0000
0.2500 883000 -2.0000 1.0000
0.3200 883000 -2.0000 1.0000
0.4000 883000 -2.0000 1.0000
0.5000 883000 -2.0000 1.0000
0.6300 883000 -2.0000 1.0000
0.7900 883000 -2.0000 1.0000
1.0000 883000 -2.0000 1.0000
1.2600 883000 -2.0000 1.0000
1.5800 883000 -1.9400 0.9850
2.0000 883000 -1.7200 0.8800
2.5100 883000 -0.9800 0.3100
3.1600 883000 -0.8600 0.1000
3.9800 883000 -0.6600 0.1500
5.0100 883000 -0.2600 0.0350
6.3100 883000 -0.4200 0.1800
7.9400 883000 -0.3600 0.0700
10.0000 883000 -0.1500 0.0250

0.1000 884000 -2.0000 1.0000
0.1300 884000 -2.0000 1.0000
0.1600 884000 -2.0000 1.0000
0.2000 884000 -2.0000 1.0000
0.2500 884000 -2.0000 1.0000
0.3200 884000 -2.0000 1.0000
0.4000 884000 -2.0000 1.0000
0.5000 884000 -2.0000 1.0000
0.6300 884000 -2.0000 1.0000
0.7900 884000 -2.0000 1.0000
1.0000 884000 -2.0000 1.0000
1.2600 884000 -2.0000 1.0000
1.5800 884000 -1.9400 0.9850
2.0000 884000 -1.8200 0.9350
2.5100 884000 -0.9000 0.1550
3.1600 884000 -0.7500 0.1350
3.9800 884000 -0.5800 0.0350
5.0100 884000 -0.4200 0.2200
6.3100 884000 -0.3400 0.0500
7.9400 884000 -0.3300 0.0050
10.0000 884000 -0.1800 0.0350

0.1000 885000 -2.0000 1.0000
0.1300 885000 -2.0000 1.0000
0.1600 885000 -2.0000 1.0000
0.2000 885000 -2.0000 1.0000
0.2500 885000 -2.0000 1.0000
0.3200 885000 -2.0000 1.0000
0.4000 885000 -2.0000 1.0000
0.5000 885000 -2.0000 1.0000
0.6300 885000 -2.0000 1.0000
0.7900 885000 -2.0000 1.0000
1.0000 885000 -2.0000 1.0000
1.2600 885000 -2.0000 1.0000
1.5800 885000 -2.0000 1.0000
2.0000 885000 -1.8000 0.9250
2.5100 885000 -1.1500 0.0950
3.1600 885000 -0.8500 0.1150
3.9800 885000 -0.4600 0.0300
5.0100 885000 -0.2900 0.0200
6.3100 885000 -0.4500 0.0800
7.9400 885000 -0.2500 0.1000
10.0000 885000 -0.2000 0.0800

0.1000 886000 -2.0000 1.0000
0.1300 886000 -2.0000 1.0000
0.1600 886000 -2.0000 1.0000
0.2000 886000 -2.0000 1.0000
0.2500 886000 -2.0000 1.0000
0.3200 886000 -2.0000 1.0000
0.4000 886000 -2.0000 1.0000
0.5000 886000 -2.0000 1.0000
0.6300 886000 -2.0000 1.0000
0.7900 886000 -2.0000 1.0000
1.0000 886000 -2.0000 1.0000
1.2600 886000 -1.9700 0.9900
1.5800 886000 -1.9600 0.9900
2.0000 886000 -1.8000 0.9400
2.5100 886000 -1.3300 0.6500
3.1600 886000 -0.7000 0.0900
3.9800 886000 -0.4400 0.0100
5.0100 886000 -0.4300 0.0150
6.3100 886000 -0.3300 0.0800
7.9400 886000 -0.2000 0.0650
10.0000 886000 -0.1900 0.0050

0.1000 887000 -2.0000 1.0000
0.1300 887000 -2.0000 1.0000
0.1600 887000 -2.0000 1.0000
0.2000 887000 -2.0000 1.0000
0.2500 887000 -2.0000 1.0000
0.3200 887000 -2.0000 1.0000
0.4000 887000 -2.0000 1.0000
0.5000 887000 -2.0000 1.0000
0.6300 887000 -2.0000 1.0000
0.7900 887000 -2.0000 1.0000
1.0000 887000 -2.0000 1.0000
1.2600 887000 -2.0000 1.0000
1.5800 887000 -1.9400 0.9800
2.0000 887000 -1.6600 0.8900
2.5100 887000 -1.0400 0.1150
3.1600 887000 -0.8200 0.1050
3.9800 887000 -0.5600 0.1500
5.0100 887000 -0.3800 0.1150
6.3100 887000 -0.3700 0.0250
7.9400 887000 -0.3700 0.0600
10.0000 887000 -0.2900 0.0400

0.1000 888000 -2.0000 1.0000
0.1300 888000 -2.0000 1.0000
0.1600 888000 -2.0000 1.0000
0.2000 888000 -2.0000 1.0000
0.2500 888000 -2.0000 1.0000
0.3200 888000 -2.0000 1.0000
0.4000 888000 -2.0000 1.0000
0.5000 888000 -2.0000 1.0000
0.6300 888000 -2.0000 1.0000
0.7900 888000 -2.0000 1.0000
1.0000 888000 -2.0000 1.0000
1.2600 888000 -1.9200 0.9800
1.5800 888000 -1.9000 0.9750
2.0000 888000 -1.7700 0.9400
2.5100 888000 -1.1400 0.3700
3.1600 888000 -0.8800 0.2200
3.9800 888000 -0.3800 0.0300
5.0100 888000 -0.5600 0.1300
6.3100 888000 -0.4700 0.0000
7.9400 888000 -0.2700 0.0150
10.0000 888000 -0.3100 0.0000

0.1000 889000 -2.0000 1.0000
0.1300 889000 -2.0000 1.0000
0.1600 889000 -2.0000 1.0000
0.2000 889000 -2.0000 1.0000
0.2500 889000 -2.0000 1.0000
0.3200 889000 -2.0000 1.0000
0.4000 889000 -2.0000 1.0000
0.5000 889000 -2.0000 1.0000
0.6300 889000 -2.0000 1.0000
0.7900 889000 -2.0000 1.0000
1.0000 889000 -2.0000 1.0000
1.2600 889000 -1.9600 0.9900
1.5800 889000 -1.9600 0.9900
2.0000 889000 -1.7200 0.9150
2.5100 889000 -1.2700 0.6700
3.1600 889000 -0.7600 0.1600
3.9800 889000 -0.5200 0.0700
5.0100 889000 -0.3900 0.0350
6.3100 889000 -0.3300 0.0400
7.9400 889000 -0.2700 0.0050
10.0000 889000 -0.1900 0.0150

0.1000 890000 -2.0000 1.0000
0.1300 890000 -2.0000 1.0000
0.1600 890000 -2.0000 1.0000
0.2000 890000 -2.0000 1.0000
0.2500 890000 -2.0000 1.0000
0.3200 890000 -2.0000 1.0000
0.4000 890000 -2.0000 1.0000
0.5000 890000 -2.0000 1.0000
0.6300 890000 -2.0000 1.0000
0.7900 890000 -2.0000 1.0000
1.0000 890000 -2.0000 1.0000
1.2600 890000 -2.0000 1.0000
1.5800 890000 -1.9000 0.9750
2.0000 890000 -1.7300 0.9200
2.5100 890000 -1.0700 0.0300
3.1600 890000 -0.7000 0.1500
3.9800 890000 -0.4500 0.0250
5.0100 890000 -0.3900 0.0450
6.3100 890000 -0.2700 0.0100
7.9400 890000 -0.3700 0.0200
10.0000 890000 -0.0800 0.1050

0.1000 891000 -2.0000 1.0000
0.1300 891000 -2.0000 1.0000
0.1600 891000 -2.0000 1.0000
0.2000 891000 -2.0000 1.0000
0.2500 891000 -2.0000 1.0000
0.3200 891000 -2.0000 1.0000
0.4000 891000 -2.0000 1.0000
0.5000 891000 -2.0000 1.0000
0.6300 891000 -2.0000 1.0000
0.7900 891000 -2.0000 1.0000
1.0000 891000 -2.0000 1.0000
1.2600 891000 -1.9800 0.9950
1.5800 891000 -1.9100 0.9750
2.0000 891000 -1.7900 0.9400
2.5100 891000 -1.0700 0.2650
3.1600 891000 -0.7900 0.0350
3.9800 891000 -0.6400 0.0800
5.0100 891000 -0.5000 0.1100
6.3100 891000 -0.5500 0.1150
7.9400 891000 -0.2600 0.1450
10.0000 891000 -0.2400 0.0000

0.1000 892000 -2.0000 1.0000
0.1300 892000 -2.0000 1.0000
0.1600 892000 -2.0000 1.0000
0.2000 892000 -2.0000 1.0000
0.2500 892000 -2.0000 1.0000
0.3200 892000 -2.0000 1.0000
0.4000 892000 -2.0000 1.0000
0.5000 892000 -2.0000 1.0000
0.6300 892000 -2.0000 1.0000
0.7900 892000 -2.0000 1.0000
1.0000 892000 -2.0000 1.0000
1.2600 892000 -1.9800 0.9950
1.5800 892000 -1.9200 0.9750
2.0000 892000 -1.8300 0.9450
2.5100 892000 -1.2000 0.5200
3.1600 892000 -0.7300 0.0900
3.9800 892000 -0.6300 0.1350
5.0100 892000 -0.4800 0.0100
6.3100 892000 -0.4200 0.1350
7.9400 892000 -0.1900 0.0150
10.0000 892000 -0.1200 0.0150

0.1000 893000 -2.0000 1.0000
0.1300 893000 -2.0000 1.0000
0.1600 893000 -2.0000 1.0000
0.2000 893000 -2.0000 1.0000
0.2500 893000 -2.0000 1.0000
0.3200 893000 -2.0000 1.0000
0.4000 893000 -2.0000 1.0000
0.5000 893000 -2.0000 1.0000
0.6300 893000 -2.0000 1.0000
0.7900 893000 -2.0000 1.0000
1.0000 893000 -2.0000 1.0000
1.2600 893000 -1.9400 0.9850
1.5800 893000 -1.9400 0.9750
2.0000 893000 -1.6900 0.8450
2.5100 893000 -1.1500 0.3600
3.1600 893000 -0.7200 0.1750
3.9800 893000 -0.5900 0.0650
5.0100 893000 -0.3800 0.0250
6.3100 893000 -0.3800 0.0550
7.9400 893000 -0.3100 0.0200
10.0000 893000 -0.1500 0.1050

0.1000 894000 -2.0000 1.0000
0.1300 894000 -2.0000 1.0000
0.1600 894000 -2.0000 1.0000
0.2000 894000 -2.0000 1.0000
0.2500 894000 -2.0000 1.0000
0.3200 894000 -2.0000 1.0000
0.4000 894000 -2.0000 1.0000
0.5000 894000 -2.0000 1.0000
0.6300 894000 -2.0000 1.0000
0.7900 894000 -2.0000 1.0000
1.0000 894000 -2.0000 1.0000
1.2600 894000 -1.9800 0.9950
1.5800 894000 -1.9200 0.9800
2.0000 894000 -1.8700 0.9650
2.5100 894000 -0.8700 0.0450
3.1600 894000 -0.9100 0.3550
3.9800 894000 -0.6400 0.0900
5.0100 894000 -0.5000 0.0550
6.3100 894000 -0.3900 0.0350
7.9400 894000 -0.3700 0.1050
10.0000 894000 -0.2300 0.0600

0.1000 895000 -2.0000 1.0000
0.1300 895000 -2.0000 1.0000
0.1600 895000 -2.0000 1.0000
0.2000 895000 -2.0000 1.0000
0.2500 895000 -2.0000 1.0000
0.3200 895000 -2.0000 1.0000
0.4000 895000 -2.0000 1.0000
0.5000 895000 -2.0000 1.0000
0.6300 895000 -2.0000 1.0000
0.7900 895000 -2.0000 1.0000
1.0000 895000 -2.0000 1.0000
1.2600 895000 -1.9800 0.9950
1.5800 895000 -1.9500 0.9850
2.0000 895000 -1.7400 0.9250
2.5100 895000 -1.1800 0.4650
3.1600 895000 -0.6800 0.0400
3.9800 895000 -0.6200 0.1200
5.0100 895000 -0.3200 0.0550
6.3100 895000 -0.2600 0.1150
7.9400 895000 -0.4300 0.0850
10.0000 895000 -0.1600 0.0300

0.1000 896000 -2.0000 1.0000
0.1300 896000 -2.0000 1.0000
0.1600 896000 -2.0000 1.0000
0.2000 896000 -2.0000 1.0000
0.2500 896000 -2.0000 1.0000
0.3200 896000 -2.0000 1.0000
0.4000 896000 -2.0000 1.0000
0.5000 896000 -2.0000 1.0000
0.6300 896000 -2.0000 1.0000
0.7900 896000 -2.0000 1.0000
1.0000 896000 -1.9800 0.9950
1.2600 896000 -1.9800 0.9950
1.5800 896000 -1.9600 0.9900
2.0000 896000 -1.7300 0.9250
2.5100 896000 -0.9100 0.1900
3.1600 896000 -0.8500 0.2450
3.9800 896000 -0.5300 0.0800
5.0100 896000 -0.4400 0.0100
6.3100 896000 -0.2600 0.0500
7.9400 896000 -0.1000 0.0450
10.0000 896000 -0.2200 0.0100

0.1000 897000 -2.0000 1.0000
0.1300 897000 -2.0000 1.0000
0.1600 897000 -2.0000 1.0000
0.2000 897000 -2.0000 1.0000
0.2500 897000 -2.0000 1.0000
0.3200 897000 -2.0000 1.0000
0.4000 897000 -2.0000 1.0000
0.5000 897000 -2.0000 1.0000
0.6300 897000 -2.0000 1.0000
0.7900 897000 -2.0000 1.0000
1.0000 897000 -2.0000 1.0000
1.2600 897000 -1.9800 0.9950
1.5800 897000 -1.9200 0.9800
2.0000 897000 -1.6500 0.8800
2.5100 897000 -1.1000 0.1600
3.1600 897000 -0.7500 0.0650
3.9800 897000 -0.5600 0.0050
5.0100 897000 -0.3300 0.1650
6.3100 897000 -0.2700 0.0450
7.9400 897000 -0.1800 0.0100
10.0000 897000 -0.3900 0.1150

0.1000 898000 -2.0000 1.0000
0.1300 898000 -2.0000 1.0000
0.1600 898000 -2.0000 1.0000
0.2000 898000 -2.0000 1.0000
0.2500 898000 -2.0000 1.0000
0.3200 898000 -2.0000 1.0000
0.4000 898000 -2.0000 1.0000
0.5000 898000 -2.0000 1.0000
0.6300 898000 -2.0000 1.0000
0.7900 898000 -2.0000 1.0000
1.0000 898000 -2.0000 1.0000
1.2600 898000 -2.0000 1.0000
1.5800 898000 -1.9800 0.9950
2.0000 898000 -1.8100 0.9450
2.5100 898000 -1.2600 0.3850
3.1600 898000 -0.6900 0.0500
3.9800 898000 -0.7300 0.0600
5.0100 898000 -0.3700 0.0950
6.3100 898000 -0.3500 0.0050
7.9400 898000 -0.1700 0.0200
10.0000 898000 -0.2000 0.1150

0.1000 899000 -2.0000 1.0000
0.1300 899000 -2.0000 1.0000
0.1600 899000 -2.0000 1.0000
0.2000 899000 -2.0000 1.0000
0.2500 899000 -2.0000 1.0000
0.3200 899000 -2.0000 1.0000
0.4000 899000 -2.0000 1.0000
0.5000 899000 -2.0000 1.0000
0.6300 899000 -2.0000 1.0000
0.7900 899000 -2.0000 1.0000
1.0000 899000 -2.0000 1.0000
1.2600 899000 -1.9600 0.9900
1.5800 899000 -1.8800 0.9600
2.0000 899000 -1.7400 0.9250
2.5100 899000 -0.8400 0.1450
3.1600 899000 -0.7500 0.2100
3.9800 899000 -0.5200 0.0700
5.0100 899000 -0.3500 0.0800
6.3100 899000 -0.2600 0.0700
7.9400 899000 -0.2200 0.0600
10.0000 899000 -0.3500 0.0150

0.1000 900000 -2.0000 1.0000
0.1300 900000 -2.0000 1.0000
0.1600 900000 -2.0000 1.0000
0.2000 900000 -2.0000 1.0000
0.2500 900000 -2.0000 1.0000
0.3200 900000 -2.0000 1.0000
0.4000 900000 -2.0000 1.0000
0.5000 900000 -2.0000 1.0000
0.6300 900000 -2.0000 1.0000
0.7900 900000 -2.0000 1.0000
1.0000 900000 -2.0000 1.0000
1.2600 900000 -1.9800 0.9950
1.5800 900000 -1.9600 0.9900
2.0000 900000 -1.5600 0.8000
2.5100 900000 -1.1900 0.3350
3.1600 900000 -0.8900 0.0300
3.9800 900000 -0.4300 0.0900
5.0100 900000 -0.4800 0.1500
6.3100 900000 -0.2100 0.0300
7.9400 900000 -0.2400 0.0100
10.0000 900000 -0.1700 0.0750

0.1000 901000 -2.0000 1.0000
0.1300 901000 -2.0000 1.0000
0.1600 901000 -2.0000 1.0000
0.2000 901000 -2.0000 1.0000
0.2500 901000 -2.0000 1.0000
0.3200 901000 -2.0000 1.0000
0.4000 901000 -2.0000 1.0000
0.5000 901000 -2.0000 1.0000
0.6300 901000 -2.0000 1.0000
0.7900 901000 -2.0000 1.0000
1.0000 901000 -2.0000 1.0000
1.2600 901000 -1.9100 0.9750
1.5800 901000 -1.9800 0.9950
2.0000 901000 -1.7100 0.9000
2.5100 901000 -1.1500 0.3050
3.1600 901000 -0.7600 0.2550
3.9800 901000 -0.4100 0.0100
5.0100 901000 -0.5900 0.2300
6.3100 901000 -0.2900 0.0400
7.9400 901000 -0.1900 0.1000
10.0000 901000 -0.2200 0.0200

0.1000 902000 -2.0000 1.0000
0.1300 902000 -2.0000 1.0000
0.1600 902000 -2.0000 1.0000
0.2000 902000 -2.0000 1.0000
0.2500 902000 -2.0000 1.0000
0.3200 902000 -2.0000 1.0000
0.4000 902000 -2.0000 1.0000
0.5000 902000 -2.0000 1.0000
0.6300 902000 -2.0000 1.0000
0.7900 902000 -2.0000 1.0000
1.0000 902000 -1.9800 0.9950
1.2600 902000 -2.0000 1.0000
1.5800 902000 -1.8800 0.9600
2.0000 902000 -1.6100 0.8550
2.5100 902000 -1.3500 0.6550
3.1600 902000 -0.7100 0.1450
3.9800 902000 -0.4400 0.1150
5.0100 902000 -0.4400 0.0300
6.3100 902000 -0.2600 0.0200
7.9400 902000 -0.2000 0.0550
10.0000 902000 -0.1500 0.0850

0.1000 903000 -2.0000 1.0000
0.1300 903000 -2.0000 1.0000
0.1600 903000 -2.0000 1.0000
0.2000 903000 -2.0000 1.0000
0.2500 903000 -2.0000 1.0000
0.3200 903000 -2.0000 1.0000
0.4000 903000 -2.0000 1.0000
0.5000 903000 -2.0000 1.0000
0.6300 903000 -2.0000 1.0000
0.7900 903000 -2.0000 1.0000
1.0000 903000 -2.0000 1.0000
1.2600 903000 -1.9800 0.9950
1.5800 903000 -1.9400 0.9750
2.0000 903000 -1.8000 0.9400
2.5100 903000 -1.2500 0.6750
3.1600 903000 -0.7400 0.1500
3.9800 903000 -0.5600 0.0800
5.0100 903000 -0.3900 0.1100
6.3100 903000 -0.4100 0.0700
7.9400 903000 -0.3100 0.0550
10.0000 903000 -0.3000 0.0500

0.1000 904000 -2.0000 1.0000
0.1300 904000 -2.0000 1.0000
0.1600 904000 -2.0000 1.0000
0.2000 904000 -2.0000 1.0000
0.2500 904000 -2.0000 1.0000
0.3200 904000 -2.0000 1.0000
0.4000 904000 -2.0000 1.0000
0.5000 904000 -2.0000 1.0000
0.6300 904000 -2.0000 1.0000
0.7900 904000 -2.0000 1.0000
1.0000 904000 -2.0000 1.0000
1.2600 904000 -2.0000 1.0000
1.5800 904000 -1.8600 0.9550
2.0000 904000 -1.8600 0.9650
2.5100 904000 -1.0900 0.1100
3.1600 904000 -0.7300 0.0000
3.9800 904000 -0.6200 0.0450
5.0100 904000 -0.3200 0.0300
6.3100 904000 -0.4100 0.0800
7.9400 904000 -0.2900 0.0950
10.0000 904000 -0.2200 0.1150

0.1000 905000 -2.0000 1.0000
0.1300 905000 -2.0000 1.0000
0.1600 905000 -2.0000 1.0000
0.2000 905000 -2.0000 1.0000
0.2500 905000 -2.0000 1.0000
0.3200 905000 -2.0000 1.0000
0.4000 905000 -2.0000 1.0000
0.5000 905000 -2.0000 1.0000
0.6300 905000 -1.9800 0.9950
0.7900 905000 -2.0000 1.0000
1.0000 905000 -1.9600 0.9900
1.2600 905000 -1.9600 0.9900
1.5800 905000 -2.0000 1.0000
2.0000 905000 -1.7900 0.9350
2.5100 905000 -1.3000 0.5750
3.1600 905000 -0.7400 0.0300
3.9800 905000 -0.6100 0.1400
5.0100 905000 -0.6500 0.0600
6.3100 905000 -0.3500 0.1150
7.9400 905000 -0.2100 0.0850
10.0000 905000 -0.1500 0.1700

0.1000 906000 -2.0000 1.0000
0.1300 906000 -2.0000 1.0000
0.1600 906000 -2.0000 1.0000
0.2000 906000 -2.0000 1.0000
0.2500 906000 -2.0000 1.0000
0.3200 906000 -2.0000 1.0000
0.4000 906000 -2.0000 1.0000
0.5000 906000 -2.0000 1.0000
0.6300 906000 -2.0000 1.0000
0.7900 906000 -2.0000 1.0000
1.0000 906000 -2.0000 1.0000
1.2600 906000 -1.9800 0.9950
1.5800 906000 -1.9200 0.9800
2.0000 906000 -1.7400 0.9150
2.5100 906000 -0.9600 0.1750
3.1600 906000 -0.7800 0.0050
3.9800 906000 -0.5700 0.0650
5.0100 906000 -0.3500 0.0550
6.3100 906000 -0.4500 0.1350
7.9400 906000 -0.2500 0.0150
10.0000 906000 -0.1600 0.0750

0.1000 907000 -2.0000 1.0000
0.1300 907000 -2.0000 1.0000
0.1600 907000 -2.0000 1.0000
0.2000 907000 -2.0000 1.0000
0.2500 907000 -2.0000 1.0000
0.3200 907000 -2.0000 1.0000
0.4000 907000 -2.0000 1.0000
0.5000 907000 -2.0000 1.0000
0.6300 907000 -2.0000 1.0000
0.7900 907000 -2.0000 1.0000
1.0000 907000 -2.0000 1.0000
1.2600 907000 -2.0000 1.0000
1.5800 907000 -1.9200 0.9750
2.0000 907000 -1.6500 0.8550
2.5100 907000 -1.1500 0.2050
3.1600 907000 -0.6200 0.1600
3.9800 907000 -0.5900 0.1450
5.0100 907000 -0.4300 0.0400
6.3100 907000 -0.4000 0.0350
7.9400 907000 -0.2400 0.0850
10.0000 907000 -0.3600 0.0200

0.1000 908000 -2.0000 1.0000
0.1300 908000 -2.0000 1.0000
0.1600 908000 -2.0000 1.0000
0.2000 908000 -2.0000 1.0000
0.2500 908000 -2.0000 1.0000
0.3200 908000 -2.0000 1.0000
0.4000 908000 -2.0000 1.0000
0.5000 908000 -2.0000 1.0000
0.6300 908000 -2.0000 1.0000
0.7900 908000 -2.0000 1.0000
1.0000 908000 -1.9800 0.9950
1.2600 908000 -2.0000 1.0000
1.5800 908000 -1.9200 0.9750
2.0000 908000 -1.7400 0.9100
2.5100 908000 -1.2500 0.3250
3.1600 908000 -0.7400 0.0100
3.9800 908000 -0.3800 0.0650
5.0100 908000 -0.3800 0.0150
6.3100 908000 -0.3700 0.0350
7.9400 908000 -0.2400 0.0350
10.0000 908000 -0.0900 0.1400

0.1000 909000 -2.0000 1.0000
0.1300 909000 -2.0000 1.0000
0.1600 909000 -2.0000 1.0000
0.2000 909000 -2.0000 1.0000
0.2500 909000 -2.0000 1.0000
0.3200 909000 -2.0000 1.0000
0.4000 909000 -2.0000 1.0000
0.5000 909000 -2.0000 1.0000
0.6300 909000 -2.0000 1.0000
0.7900 909000 -2.0000 1.0000
1.0000 909000 -2.0000 1.0000
1.2600 909000 -2.0000 1.0000
1.5800 909000 -1.9500 0.9850
2.0000 909000 -1.7700 0.9250
2.5100 909000 -0.9800 0.1700
3.1600 909000 -0.4900 0.0050
3.9800 909000 -0.6800 0.2250
5.0100 909000 -0.4400 0.0250
6.3100 909000 -0.3300 0.0850
7.9400 909000 -0.3400 0.0250
10.0000 909000 -0.3400 0.0500

0.1000 910000 -2.0000 1.0000
0.1300 910000 -2.0000 1.0000
0.1600 910000 -2.0000 1.0000
0.2000 910000 -2.0000 1.0000
0.2500 910000 -2.0000 1.0000
0.3200 910000 -2.0000 1.0000
0.4000 910000 -2.0000 1.0000
0.5000 910000 -2.0000 1.0000
0.6300 910000 -2.0000 1.0000
0.7900 910000 -2.0000 1.0000
1.0000 910000 -1.9800 0.9950
1.2600 910000 -2.0000 1.0000
1.5800 910000 -1.9800 0.9950
2.0000 910000 -1.8200 0.9500
2.5100 910000 -1.1000 0.4300
3.1600 910000 -0.9500 0.2250
3.9800 910000 -0.6500 0.0600
5.0100 910000 -0.4000 0.0700
6.3100 910000 -0.3700 0.1800
